,Zone1,Zone2,Zone3,Zone4
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0007830853563038371,0.0
36,0.0,0.0,0.0007830853563038371,0.0
37,0.0,0.0,0.0023492560689115116,0.0
38,0.0,0.0,0.004698512137823023,0.0
39,0.0,0.0007830853563038371,0.007047768206734534,0.0
40,0.0,0.003915426781519186,0.009397024275646046,0.0
41,0.0023492560689115116,0.014878621769772905,0.014095536413469069,0.0
42,0.011746280344557557,0.03915426781519186,0.02662490211433046,0.0
43,0.037588097102584185,0.09005481597494126,0.042286609240407204,0.0
44,0.09945184025058731,0.18402505873140174,0.06342991386061081,0.0
45,0.240407204385278,0.33672670321064996,0.08927173061863743,0.0
46,0.4557556773688332,0.5426781519185592,0.1284259984338293,0.0
47,0.7032106499608457,0.7525450274079875,0.16758026624902114,0.0
48,0.9060297572435395,0.9107282693813625,0.18402505873140174,0.0
49,1.0,0.8833202819107283,0.17462803445575567,0.0
50,0.9357870007830854,0.7995301487862176,0.15896632732967894,0.0
51,0.8057948316366484,0.6335160532498042,0.13155833985904464,0.0
52,0.6100234925606891,0.46906812842599843,0.10806577916992952,0.0
53,0.350822239624119,0.24667188723570868,0.06734534064212999,0.0
54,0.23884103367267032,0.15505090054815976,0.04698512137823023,0.0
55,0.16758026624902114,0.09318715740015662,0.03445575567736883,0.0
56,0.11981205951448708,0.060297572435395456,0.025058731401722788,0.0
57,0.08065779169929523,0.04463586530931871,0.021143304620203602,0.007830853563038372
58,0.05168363351605325,0.03445575567736883,0.018010963194988253,0.017227877838684416
