,Zone1,Zone2,Zone3,Zone4
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,0.004273504273504274,0.0
45,0.0,0.004273504273504274,0.01282051282051282,0.0
46,0.002136752136752137,0.010683760683760684,0.027777777777777776,0.0
47,0.004273504273504274,0.02564102564102564,0.06623931623931624,0.0
48,0.01282051282051282,0.05982905982905983,0.1346153846153846,0.0
49,0.027777777777777776,0.13247863247863248,0.23931623931623933,0.0
50,0.06196581196581197,0.2905982905982906,0.36324786324786323,0.0
51,0.13247863247863248,0.561965811965812,0.4700854700854701,0.0
52,0.2564102564102564,0.9487179487179487,0.5128205128205128,0.0
53,0.32905982905982906,0.9572649572649573,0.37393162393162394,0.0
54,0.41452991452991456,1.0,0.2863247863247863,0.0
55,0.4893162393162393,0.9829059829059829,0.22008547008547008,0.0
56,0.5747863247863247,0.9572649572649573,0.17094017094017094,0.002136752136752137
57,0.6431623931623932,0.9401709401709402,0.1346153846153846,0.019230769230769232
58,0.6987179487179487,0.9188034188034188,0.11538461538461539,0.049145299145299144
59,0.7457264957264957,0.8910256410256411,0.10256410256410256,0.0811965811965812
60,0.7905982905982906,0.8311965811965812,0.0876068376068376,0.13034188034188035
61,0.8269230769230769,0.7777777777777778,0.07692307692307693,0.19017094017094016
