,dolphin_id,sight_date,lat,lon,Season,month,Cluster
3,2.0,1996-07-06,38.9256,-74.9131,1,7,2
4,2.0,2003-02-14,35.19196,-75.72858,2,2,2
5,2.0,2004-12-05,35.16037,-75.83122,3,12,2
6,2.0,2007-04-26,34.69317,-76.64733,3,4,2
7,2.0,2012-08-20,38.9286,-74.9516,1,8,2
8,2.0,2012-08-27,38.9307,-74.904,1,8,2
9,2.0,2013-06-19,39.045556,-75.132778,3,6,2
10,2.0,2014-06-08,36.9206,-75.99155,3,6,2
11,2.0,2014-09-29,36.994083,-76.29005,1,9,2
41,9.0,1996-01-26,34.67347,-76.62992,2,1,4
42,9.0,1996-12-30,34.6745,-76.62983,3,12,4
43,9.0,1997-01-12,34.6805,-76.65567,2,1,4
44,9.0,1998-07-12,35.849,-75.55467,1,7,4
45,9.0,1999-06-11,34.9517,-76.9027,3,6,4
46,9.0,1999-08-25,34.95318,-76.67689,1,8,4
47,9.0,1999-11-07,34.75517,-76.67416,3,11,4
48,9.0,2002-11-15,34.7535,-76.67404,3,11,4
49,9.0,2002-11-15,34.7703,-76.68622,3,11,4
50,9.0,2003-06-23,35.1997,-75.71116,3,6,4
51,9.0,2004-10-25,34.7782,-76.6839,3,10,4
52,9.0,2005-11-16,34.79105,-76.68597,3,11,4
53,9.0,2006-04-12,34.71894,-76.69417,3,4,4
54,9.0,2006-07-10,34.78417,-76.68577,1,7,4
55,9.0,2006-10-13,34.68168,-76.52216,3,10,4
56,9.0,2016-04-25,34.7094,-76.63439,3,4,4
57,10.0,1993-05-14,34.66533,-76.59633,3,5,4
58,10.0,1994-09-27,34.697,-76.62712,1,9,4
59,10.0,1995-03-16,34.66533,-76.59633,2,3,4
60,10.0,1995-05-15,34.66533,-76.59633,3,5,4
61,10.0,1995-10-24,34.66533,-76.59633,3,10,4
62,10.0,1995-10-31,34.66533,-76.59633,3,10,4
63,10.0,1996-04-17,34.629,-76.53833,3,4,4
64,10.0,1996-05-08,34.66233,-76.59017,3,5,4
65,10.0,1996-11-10,34.6175,-76.51833,3,11,4
66,10.0,1997-10-23,34.67347,-76.62992,3,10,4
67,10.0,2013-07-09,36.923033,-75.9925,1,7,4
127,17.0,1996-02-22,34.66533,-76.59633,2,2,4
128,17.0,1996-12-17,34.66533,-76.59633,3,12,4
129,17.0,1996-12-30,34.6745,-76.62983,3,12,4
130,17.0,1998-01-04,34.63467,-76.5505,2,1,4
131,17.0,1999-01-13,34.66962,-76.64107,2,1,4
132,17.0,1999-01-25,34.68583,-76.673,2,1,4
133,17.0,1999-02-26,34.67567,-76.63917,2,2,4
134,17.0,1999-07-26,35.81668,-75.59662,1,7,4
135,17.0,2001-01-29,34.6915,-76.6855,2,1,4
136,17.0,2001-02-14,34.676,-76.66917,2,2,4
137,17.0,2003-01-06,34.69217,-76.6775,2,1,4
138,17.0,2004-03-18,34.67883,-76.66283,2,3,4
139,17.0,2004-03-25,34.62267,-76.54467,2,3,4
140,17.0,2006-01-20,34.60117,-76.54483,2,1,4
141,17.0,2006-02-02,34.67347,-76.62992,2,2,4
186,21.0,1993-08-05,34.77027,-76.68582,1,8,3
187,21.0,1994-10-22,34.65312,-76.57243,3,10,3
188,21.0,1995-07-16,34.8645,-76.6917,1,7,3
189,21.0,1996-01-26,34.67347,-76.62992,2,1,3
190,21.0,1996-04-01,34.69122,-76.68722,3,4,3
191,21.0,1996-07-21,34.62583,-76.54273,1,7,3
192,21.0,1996-10-15,34.6775,-76.65733,3,10,3
193,21.0,1996-10-22,34.62583,-76.54273,3,10,3
194,21.0,1996-10-25,34.67607,-76.66922,3,10,3
195,21.0,1997-04-11,34.692,-76.69467,3,4,3
196,21.0,1997-08-01,34.69167,-76.72,1,8,3
197,21.0,1997-08-04,34.7634,-76.6779,1,8,3
198,21.0,1997-10-29,34.7247,-76.66607,3,10,3
199,21.0,1998-03-04,34.68833,-76.55672,2,3,3
200,21.0,1998-05-06,34.72417,-76.66717,3,5,3
201,21.0,1998-11-19,34.69183,-76.6945,3,11,3
202,21.0,1999-09-24,34.7433,-76.67027,1,9,3
203,21.0,2000-03-03,34.692,-76.70067,2,3,3
204,21.0,2000-04-02,34.71667,-76.69245,3,4,3
205,21.0,2000-07-19,35.87928,-75.62493,1,7,3
206,21.0,2001-02-14,34.70467,-76.67267,2,2,3
207,21.0,2001-03-01,34.61767,-76.54167,2,3,3
269,26.0,1991-11-27,34.66533,-76.59633,3,11,3
270,26.0,1994-01-23,34.61962,-76.56387,2,1,3
271,26.0,1994-11-08,34.66533,-76.59633,3,11,3
272,26.0,1994-11-10,34.62583,-76.54273,3,11,3
273,26.0,1994-11-20,34.66533,-76.59633,3,11,3
274,26.0,1994-12-12,34.62583,-76.54273,3,12,3
275,26.0,1995-01-26,34.62583,-76.54273,2,1,3
276,26.0,1995-07-30,34.66533,-76.59633,1,7,3
277,26.0,1995-08-01,34.69167,-76.72,1,8,3
278,26.0,1996-12-14,34.66533,-76.59633,3,12,3
279,26.0,1996-12-17,34.66533,-76.59633,3,12,3
280,26.0,1997-01-12,34.6805,-76.65567,2,1,3
281,26.0,1997-01-26,34.65883,-76.57933,2,1,3
282,26.0,1997-12-11,34.6815,-76.66033,3,12,3
283,26.0,1998-10-26,34.69667,-76.655,3,10,3
284,26.0,1998-10-29,34.67347,-76.62992,3,10,3
285,26.0,1999-02-05,34.6695,-76.61083,2,2,3
286,26.0,1999-02-26,34.66333,-76.59083,2,2,3
287,26.0,1999-03-11,34.66967,-76.61733,2,3,3
288,26.0,2001-01-29,34.6915,-76.6855,2,1,3
289,26.0,2002-10-19,35.04067,-76.48648,3,10,3
290,26.0,2003-03-24,34.67317,-76.62333,2,3,3
291,26.0,2003-07-01,35.11081,-75.94104,1,7,3
292,26.0,2003-11-24,34.674,-76.6295,3,11,3
293,26.0,2003-12-23,34.63483,-76.534,3,12,3
294,26.0,2004-03-03,34.66767,-76.60533,2,3,3
295,26.0,2004-03-18,34.67883,-76.66283,2,3,3
296,26.0,2004-12-16,34.67607,-76.66922,3,12,3
297,26.0,2005-03-04,34.67347,-76.62992,2,3,3
298,26.0,2005-03-25,34.67033,-76.62117,2,3,3
299,26.0,2006-02-02,35.06643,-76.0153,2,2,3
300,26.0,2006-03-30,34.66616,-76.59822,2,3,3
301,26.0,2006-03-31,34.67347,-76.62992,2,3,3
302,26.0,2006-12-06,34.6525,-76.56433,3,12,3
303,26.0,2007-03-12,34.64117,-76.54983,2,3,3
304,26.0,2010-03-09,34.6725,-76.627,2,3,3
305,26.0,2010-11-21,34.608,-76.5515,3,11,3
306,26.0,2013-07-27,35.36282,-76.31045,1,7,3
307,26.0,2016-04-11,35.21739,-76.4928,3,4,3
312,29.0,1998-08-22,35.03502,-76.49628,1,8,4
313,29.0,1998-10-20,34.98286,-76.58548,3,10,4
314,29.0,2003-03-25,35.15003,-75.85502,2,3,4
315,29.0,2003-10-17,34.69317,-76.77035,3,10,4
316,29.0,2006-09-27,35.04626,-76.6416,1,9,4
317,29.0,2008-06-25,35.85873,-75.61523,3,6,4
318,29.0,2008-07-01,35.82782,-75.59882,1,7,4
319,29.0,2010-08-19,35.79749,-75.63044,1,8,4
320,29.0,2010-08-23,36.05795,-75.78259,1,8,4
321,29.0,2010-08-25,35.81019,-75.64272,1,8,4
322,29.0,2012-09-12,35.91583,-75.63785,1,9,4
323,30.0,1996-12-14,34.66533,-76.59633,3,12,4
324,30.0,2004-06-21,35.19729,-75.71834,3,6,4
325,30.0,2006-03-30,34.66816,-76.60822,2,3,4
326,30.0,2012-12-02,34.6785,-76.65317,3,12,4
327,30.0,2013-08-31,36.93705,-76.036983,1,8,4
328,30.0,2014-07-23,36.913333,-75.987567,1,7,4
355,33.0,1987-02-14,34.65312,-76.57243,2,2,4
356,33.0,1994-02-01,34.67347,-76.62992,2,2,4
357,33.0,1994-10-22,34.65312,-76.57243,3,10,4
358,33.0,1994-12-06,34.65312,-76.57243,3,12,4
359,33.0,1995-11-03,34.62813,-76.55548,3,11,4
360,33.0,1995-12-13,34.65312,-76.57243,3,12,4
361,33.0,1996-01-26,34.67347,-76.62992,2,1,4
362,33.0,1996-02-07,34.67347,-76.62992,2,2,4
363,33.0,1996-02-22,34.66533,-76.59633,2,2,4
364,33.0,1996-12-14,34.66533,-76.59633,3,12,4
365,33.0,1996-12-17,34.66533,-76.59633,3,12,4
366,33.0,1998-03-04,34.67347,-76.62992,2,3,4
367,33.0,1998-09-05,35.008,-76.5057,1,9,4
368,33.0,1998-09-25,34.95176,-76.86966,1,9,4
369,33.0,1999-02-11,34.67347,-76.62992,2,2,4
370,33.0,1999-02-26,34.66333,-76.59083,2,2,4
371,33.0,1999-03-11,34.66967,-76.61733,2,3,4
372,33.0,2000-07-21,35.46734,-75.53891,1,7,4
373,33.0,2003-11-24,34.674,-76.6295,3,11,4
374,33.0,2003-12-23,34.63483,-76.534,3,12,4
375,33.0,2004-03-03,34.66767,-76.60533,2,3,4
376,33.0,2004-03-25,34.62267,-76.54467,2,3,4
446,52.0,1993-11-19,34.67347,-76.62992,3,11,4
447,52.0,1994-10-22,34.65312,-76.57243,3,10,4
448,52.0,1995-02-27,34.66533,-76.59633,2,2,4
449,52.0,1995-03-20,34.65312,-76.57243,2,3,4
450,52.0,1996-02-22,34.66533,-76.59633,2,2,4
451,52.0,1996-12-17,34.66533,-76.59633,3,12,4
452,52.0,1996-12-30,34.6745,-76.62983,3,12,4
453,52.0,1997-02-07,34.6355,-76.5216,2,2,4
454,52.0,1998-11-10,34.677,-76.6475,3,11,4
455,52.0,1999-01-25,34.68583,-76.673,2,1,4
456,52.0,1999-02-11,34.67347,-76.62992,2,2,4
457,52.0,1999-08-03,35.86207,-75.61718,1,8,4
458,52.0,1999-08-07,35.78185,-75.57462,1,8,4
459,52.0,1999-08-17,35.82203,-75.60405,1,8,4
460,52.0,1999-12-16,34.6205,-76.54033,3,12,4
461,52.0,2004-03-18,34.67883,-76.66283,2,3,4
462,52.0,2004-03-25,34.62267,-76.54467,2,3,4
463,52.0,2004-12-16,34.67607,-76.66922,3,12,4
464,52.0,2006-02-02,34.67347,-76.62992,2,2,4
485,58.0,1998-08-22,35.03502,-76.49628,1,8,4
486,58.0,1998-09-05,35.008,-76.5057,1,9,4
487,58.0,2000-08-25,34.98836,-76.75652,1,8,4
488,58.0,2003-02-14,35.19151,-75.76422,2,2,4
489,58.0,2003-03-23,35.15083,-75.85562,2,3,4
490,58.0,2003-06-29,35.19732,-75.71703,3,6,4
491,58.0,2007-06-26,35.06552,-76.48259,3,6,4
492,58.0,2010-08-10,35.88918,-75.62834,1,8,4
500,78.0,1995-08-19,34.71267,-76.68017,1,8,4
501,78.0,1997-07-17,35.7875,-75.572222,1,7,4
502,78.0,1998-01-01,34.6865,-76.68517,2,1,4
503,78.0,1998-08-19,35.8213,-75.5952,1,8,4
504,78.0,1998-08-20,35.87872,-75.6241,1,8,4
505,78.0,1998-08-22,35.85763,-75.61503,1,8,4
506,78.0,1998-09-21,35.84855,-75.60968,1,9,4
507,78.0,1998-09-22,35.8151,-75.59522,1,9,4
508,78.0,1998-09-24,35.79912,-75.58203,1,9,4
509,78.0,1998-09-25,35.82678,-75.59957,1,9,4
510,78.0,1998-09-26,35.88078,-75.62437,1,9,4
511,78.0,1998-09-26,35.88935,-75.63147,1,9,4
512,78.0,1999-08-02,35.88757,-75.6246,1,8,4
513,78.0,1999-08-03,35.83138,-75.6002,1,8,4
514,78.0,1999-08-06,35.81177,-75.59048,1,8,4
515,78.0,1999-08-06,35.83463,-75.60252,1,8,4
516,78.0,1999-08-06,35.87217,-75.62113,1,8,4
517,78.0,1999-09-03,35.7709,-75.58283,1,9,4
518,78.0,1999-12-20,34.68783,-76.60017,3,12,4
519,78.0,2000-07-08,34.96282,-76.3991,1,7,4
520,78.0,2000-07-18,35.76795,-75.54122,1,7,4
521,78.0,2000-07-18,35.93503,-75.66703,1,7,4
522,78.0,2000-07-19,35.83576,-75.60243,1,7,4
523,78.0,2000-07-19,35.83508,-75.60345,1,7,4
524,78.0,2000-07-24,35.89862,-75.63688,1,7,4
525,78.0,2000-07-29,35.94215,-75.63332,1,7,4
526,78.0,2000-08-01,35.81732,-75.59287,1,8,4
527,78.0,2000-08-05,35.79773,-75.61363,1,8,4
528,78.0,2000-08-06,35.78413,-75.57382,1,8,4
529,78.0,2000-08-08,35.889,-75.6187,1,8,4
530,78.0,2000-08-10,35.84207,-75.60757,1,8,4
531,78.0,2000-08-11,35.89798,-75.6302,1,8,4
532,78.0,2000-08-12,35.91892,-75.6398,1,8,4
533,78.0,2000-08-24,35.82038,-75.6124,1,8,4
534,78.0,2000-08-24,35.85552,-75.61395,1,8,4
535,78.0,2000-09-10,35.86827,-75.61998,1,9,4
536,78.0,2000-09-11,35.85095,-75.61142,1,9,4
537,78.0,2000-09-12,35.83908,-75.60532,1,9,4
538,78.0,2000-11-13,34.68467,-76.67783,3,11,4
539,78.0,2001-11-15,34.67397,-76.63322,3,11,4
540,78.0,2001-11-28,34.65183,-76.5605,3,11,4
541,78.0,2001-12-13,34.66733,-76.57167,3,12,4
542,78.0,2003-11-18,34.67607,-76.66922,3,11,4
543,78.0,2003-11-21,34.66883,-76.6085,3,11,4
544,78.0,2003-12-09,34.65083,-76.55917,3,12,4
545,78.0,2005-04-07,34.62333,-76.53617,3,4,4
546,78.0,2006-11-02,34.656,-76.57783,3,11,4
547,78.0,2006-11-15,34.75483,-76.68717,3,11,4
548,78.0,2008-11-28,34.64117,-76.55067,3,11,4
549,78.0,2009-02-02,34.6495,-76.55633,2,2,4
550,78.0,2009-12-22,34.674,-76.63767,3,12,4
551,78.0,2011-08-21,35.76949,-75.58708,1,8,4
552,78.0,2012-09-12,35.88142,-75.62448,1,9,4
558,80.0,1994-11-20,34.66533,-76.59633,3,11,4
559,80.0,1998-02-02,34.67633,-76.64367,2,2,4
560,80.0,1998-09-14,34.99896,-76.72908,1,9,4
561,80.0,1998-10-20,34.98286,-76.58548,3,10,4
562,80.0,1999-02-11,34.67347,-76.62992,2,2,4
563,80.0,1999-02-26,34.66333,-76.59083,2,2,4
564,80.0,1999-07-26,35.81668,-75.59662,1,7,4
565,80.0,1999-10-19,35.09181,-76.60716,3,10,4
566,80.0,2000-07-17,35.36486,-76.34396,1,7,4
567,80.0,2001-01-29,34.6915,-76.6855,2,1,4
568,80.0,2001-12-03,34.67483,-76.63167,3,12,4
569,80.0,2002-03-06,34.64333,-76.54717,2,3,4
570,80.0,2003-07-01,35.11081,-75.94104,1,7,4
571,80.0,2004-03-18,34.67883,-76.66283,2,3,4
572,80.0,2004-03-25,34.62267,-76.54467,2,3,4
573,80.0,2005-03-25,34.67033,-76.62117,2,3,4
574,81.0,1991-11-13,34.67347,-76.62992,3,11,3
575,81.0,1992-11-24,34.66533,-76.59633,3,11,3
576,81.0,1993-02-09,34.66533,-76.59633,2,2,3
577,81.0,1994-03-12,34.62583,-76.54273,2,3,3
578,81.0,1994-03-31,34.66533,-76.59633,2,3,3
579,81.0,1994-04-18,34.67347,-76.62992,3,4,3
580,81.0,1994-04-21,34.62583,-76.54273,3,4,3
581,81.0,1994-12-06,34.65312,-76.57243,3,12,3
582,81.0,1995-03-16,34.66533,-76.59633,2,3,3
583,81.0,1995-03-20,34.65312,-76.57243,2,3,3
584,81.0,1995-11-03,34.62813,-76.55548,3,11,3
585,81.0,1996-12-14,34.66533,-76.59633,3,12,3
586,81.0,1996-12-17,34.66533,-76.59633,3,12,3
587,81.0,1996-12-22,34.66533,-76.59633,3,12,3
588,81.0,1997-02-07,34.6355,-76.5216,2,2,3
589,81.0,1998-09-28,35.00653,-76.52285,1,9,3
590,81.0,1999-01-13,34.66962,-76.64107,2,1,3
613,83.0,1996-12-14,34.66533,-76.59633,3,12,3
614,83.0,1998-03-04,34.67347,-76.62992,2,3,3
615,83.0,1998-07-30,35.09535,-76.58105,1,7,3
616,83.0,1998-08-04,34.96708,-76.5854,1,8,3
617,83.0,1998-10-30,34.9845,-76.48876,3,10,3
618,83.0,1999-01-10,34.70417,-76.67417,2,1,3
619,83.0,1999-01-20,34.68583,-76.67283,2,1,3
627,88.0,1989-11-14,34.7247,-76.66607,3,11,3
628,88.0,2002-04-16,34.729,-76.669,3,4,3
629,88.0,2002-04-24,34.73383,-76.68017,3,4,3
630,88.0,2002-09-20,34.6893,-76.62842,1,9,3
631,88.0,2003-03-25,34.6765,-76.6445,2,3,3
632,88.0,2003-06-30,34.6975,-76.67033,3,6,3
633,88.0,2004-09-10,34.792,-76.68633,1,9,3
634,88.0,2005-07-05,34.7355,-76.67633,1,7,3
635,88.0,2005-08-11,34.77027,-76.68582,1,8,3
636,88.0,2005-09-20,34.70933,-76.588,1,9,3
637,88.0,2010-10-10,34.68083,-76.61407,3,10,3
661,95.0,1995-07-19,34.71275,-76.71798,1,7,4
662,95.0,1996-03-30,34.67607,-76.66922,2,3,4
663,95.0,1996-04-17,34.629,-76.53833,3,4,4
664,95.0,1996-04-25,34.66533,-76.59633,3,4,4
665,95.0,1996-05-09,34.72333,-76.66933,3,5,4
666,95.0,1996-10-22,34.62583,-76.54273,3,10,4
667,95.0,1997-07-05,35.7944,-75.5747,1,7,4
668,95.0,1997-10-01,34.692,-76.59667,3,10,4
669,95.0,1997-10-23,34.67347,-76.62992,3,10,4
670,95.0,1998-04-24,34.6325,-76.5216,3,4,4
671,95.0,1998-06-11,35.83583,-75.60417,3,6,4
672,95.0,1998-06-17,35.77083,-75.5725,3,6,4
673,95.0,1998-06-26,35.78767,-75.57248,3,6,4
674,95.0,1998-07-06,35.79425,-75.57808,1,7,4
675,95.0,1998-07-08,35.79778,-75.58172,1,7,4
676,95.0,1998-07-12,35.8265,-75.592,1,7,4
677,95.0,1998-08-17,35.87975,-75.62332,1,8,4
678,95.0,1998-09-11,35.78753,-75.5763,1,9,4
679,95.0,1998-09-13,35.78967,-75.52467,1,9,4
680,95.0,1999-06-14,35.84983,-75.61028,3,6,4
681,95.0,1999-06-16,35.81978,-75.59483,3,6,4
682,95.0,1999-06-17,35.81618,-75.59497,3,6,4
683,95.0,1999-06-18,35.7845,-75.57478,3,6,4
684,95.0,1999-06-24,35.79237,-75.576,3,6,4
685,95.0,1999-06-24,35.81857,-75.59808,3,6,4
686,95.0,1999-06-25,35.78203,-75.57445,3,6,4
687,95.0,1999-06-26,35.76968,-75.54115,3,6,4
688,95.0,1999-07-03,35.8143,-75.59147,1,7,4
689,95.0,1999-07-13,35.89212,-75.62922,1,7,4
690,95.0,1999-07-14,35.92958,-75.62528,1,7,4
691,95.0,1999-07-21,35.85408,-75.6131,1,7,4
692,95.0,1999-07-21,35.88725,-75.62835,1,7,4
693,95.0,1999-07-23,35.83387,-75.61295,1,7,4
694,95.0,1999-08-19,35.83867,-75.59097,1,8,4
695,95.0,1999-08-19,35.92235,-75.64908,1,8,4
696,95.0,1999-08-22,35.8808,-75.62463,1,8,4
697,95.0,2000-06-20,35.80408,-75.58567,3,6,4
698,95.0,2000-07-04,35.80034,-75.58375,1,7,4
699,95.0,2000-07-25,35.8935,-75.63077,1,7,4
700,95.0,2000-07-27,35.86517,-75.61753,1,7,4
701,95.0,2000-08-18,35.9134,-75.63855,1,8,4
702,95.0,2000-09-20,35.82333,-75.59888,1,9,4
703,95.0,2002-04-30,34.699,-76.675,3,4,4
704,95.0,2002-09-20,34.6893,-76.62842,1,9,4
705,95.0,2002-10-05,34.669,-76.599,3,10,4
706,95.0,2003-09-26,34.6275,-76.56283,1,9,4
707,95.0,2003-10-23,34.69517,-76.5755,3,10,4
708,95.0,2004-09-30,34.67347,-76.62992,1,9,4
709,95.0,2005-02-13,34.64135,-77.08693,2,2,4
710,95.0,2005-05-09,34.618,-76.54617,3,5,4
711,95.0,2005-05-11,34.61567,-76.544,3,5,4
712,95.0,2005-05-19,34.61833,-76.5345,3,5,4
713,95.0,2005-10-22,34.61683,-76.53417,3,10,4
714,95.0,2006-07-08,35.81397,-75.59462,1,7,4
715,95.0,2006-10-19,34.639,-76.5465,3,10,4
716,95.0,2007-10-13,35.79757,-75.58128,3,10,4
717,95.0,2008-05-01,34.65233,-76.5685,3,5,4
718,95.0,2008-08-23,35.94176,-75.68705,1,8,4
719,95.0,2008-09-30,35.79618,-75.57191,1,9,4
720,95.0,2009-05-22,35.80938,-75.58916,3,5,4
721,95.0,2009-06-16,35.8499,-75.61115,3,6,4
722,95.0,2009-08-01,35.81218,-75.59118,1,8,4
723,95.0,2009-10-21,34.66717,-76.6085,3,10,4
724,95.0,2010-04-20,34.6505,-76.56767,3,4,4
725,95.0,2010-06-13,35.82937,-75.59817,3,6,4
726,95.0,2010-06-17,35.83993,-75.60582,3,6,4
727,95.0,2010-06-23,35.79115,-75.56213,3,6,4
728,95.0,2011-08-12,35.81775,-75.59377,1,8,4
729,95.0,2011-08-12,35.821,-75.59615,1,8,4
730,95.0,2012-05-29,35.85312,-75.61225,3,5,4
731,95.0,2013-05-17,35.8238,-75.59753,3,5,4
732,95.0,2013-07-24,36.934861,-76.02573,1,7,4
733,95.0,2013-08-13,36.94161,-76.21769,1,8,4
734,95.0,2013-08-31,36.91285,-75.986517,1,8,4
735,95.0,2013-09-16,36.934867,-76.02365,1,9,4
736,95.0,2014-05-23,35.79223,-75.57486,3,5,4
737,95.0,2014-09-01,35.8021,-75.58487,1,9,4
738,95.0,2014-09-01,35.8843,-75.62688,1,9,4
739,95.0,2015-08-15,35.78177,-75.55273,1,8,4
740,95.0,2017-05-28,35.60634,-75.61583,3,5,4
741,95.0,2017-05-28,35.8791,-75.62273,3,5,4
744,97.0,1994-12-06,34.65312,-76.57243,3,12,4
745,97.0,1994-12-25,34.65312,-76.57243,3,12,4
746,97.0,1995-01-17,34.66533,-76.59633,2,1,4
747,97.0,1995-03-13,34.67347,-76.62992,2,3,4
748,97.0,1995-03-16,34.66533,-76.59633,2,3,4
749,97.0,1995-11-09,34.67347,-76.62992,3,11,4
750,97.0,1996-02-07,34.67347,-76.62992,2,2,4
751,97.0,1996-02-22,34.59587,-76.5403,2,2,4
752,97.0,1996-02-22,34.66533,-76.59633,2,2,4
753,97.0,1996-02-25,34.67347,-76.62992,2,2,4
754,97.0,1996-12-14,34.66533,-76.59633,3,12,4
755,97.0,1996-12-17,34.66533,-76.59633,3,12,4
756,97.0,1997-02-03,34.67347,-76.62992,2,2,4
757,97.0,1997-02-07,34.6355,-76.5216,2,2,4
758,97.0,1997-12-11,34.6815,-76.66033,3,12,4
759,97.0,1998-01-03,34.68567,-76.66567,2,1,4
760,97.0,1998-02-10,34.67347,-76.62992,2,2,4
761,97.0,1999-01-20,34.68583,-76.67283,2,1,4
762,97.0,1999-02-11,34.67347,-76.62992,2,2,4
763,97.0,1999-02-26,34.67917,-76.6545,2,2,4
764,97.0,1999-03-11,34.66967,-76.61733,2,3,4
765,97.0,2000-11-02,34.68383,-76.6665,3,11,4
766,97.0,2001-01-29,34.6915,-76.6855,2,1,4
767,97.0,2002-12-12,34.66434,-76.5975,3,12,4
768,97.0,2004-03-03,34.66767,-76.60533,2,3,4
769,97.0,2004-12-16,34.67607,-76.66922,3,12,4
770,97.0,2006-02-02,34.67347,-76.62992,2,2,4
771,97.0,2006-02-08,34.69233,-76.694,2,2,4
772,97.0,2006-03-30,34.66816,-76.60822,2,3,4
773,97.0,2006-03-30,34.67317,-76.635,2,3,4
774,97.0,2006-03-31,34.67347,-76.62992,2,3,4
775,97.0,2009-12-18,34.67433,-76.631,3,12,4
776,97.0,2010-01-10,34.67067,-76.6245,2,1,4
777,97.0,2010-02-02,34.62817,-76.556,2,2,4
778,97.0,2011-11-13,34.66033,-76.5915,3,11,4
779,97.0,2011-11-19,34.6625,-76.58867,3,11,4
780,97.0,2015-09-13,35.82413,-75.6022,1,9,4
786,99.0,1997-03-22,34.626,-76.54117,2,3,4
787,99.0,1997-03-27,34.62583,-76.54273,2,3,4
788,99.0,1997-11-02,34.71667,-76.69245,3,11,4
789,99.0,1998-07-03,35.83075,-75.60537,1,7,4
790,99.0,1998-07-08,35.79778,-75.58172,1,7,4
791,99.0,1998-07-12,35.8265,-75.592,1,7,4
792,99.0,1998-12-27,34.71233,-76.7165,3,12,4
793,99.0,1999-01-06,34.67607,-76.66922,2,1,4
794,99.0,1999-08-05,35.86243,-75.61698,1,8,4
795,99.0,1999-10-15,35.81355,-75.60832,3,10,4
796,99.0,1999-11-19,34.70422,-76.68355,3,11,4
797,99.0,2001-11-28,34.65183,-76.5605,3,11,4
798,99.0,2002-10-05,34.669,-76.599,3,10,4
799,99.0,2003-02-14,35.19179,-75.72541,2,2,4
800,99.0,2003-06-22,35.20421,-75.72061,3,6,4
801,99.0,2006-07-08,35.79545,-75.57892,1,7,4
802,100.0,1998-03-27,34.67347,-76.63987,2,3,4
803,100.0,1999-03-09,34.64983,-76.55683,2,3,4
804,100.0,1999-07-06,35.82242,-75.60148,1,7,4
805,100.0,1999-07-20,35.96677,-75.6646,1,7,4
806,100.0,1999-07-27,35.93578,-75.6543,1,7,4
807,100.0,2000-08-12,35.802,-75.60672,1,8,4
808,100.0,2005-02-04,34.66083,-76.58867,2,2,4
809,100.0,2008-06-12,35.8845,-75.62652,3,6,4
810,100.0,2008-06-21,35.92607,-75.64124,3,6,4
811,100.0,2008-06-21,35.93165,-75.63979,3,6,4
815,102.0,1992-11-24,34.80773,-76.68633,3,11,4
816,102.0,1995-07-11,34.73,-76.6686,1,7,4
817,102.0,1995-07-11,34.7653,-76.6915,1,7,4
818,102.0,1995-07-18,34.6978,-76.6672,1,7,4
819,102.0,1995-07-20,34.7694,-76.6827,1,7,4
820,102.0,1995-09-27,34.77027,-76.68582,1,9,4
821,102.0,1995-10-13,34.80773,-76.68633,3,10,4
822,102.0,1996-03-15,34.71633,-76.6687,2,3,4
823,102.0,1996-05-13,34.73815,-76.67252,3,5,4
824,102.0,1998-06-25,35.86117,-75.61637,3,6,4
825,102.0,1998-08-16,35.85595,-75.61415,1,8,4
826,102.0,1998-08-19,35.83552,-75.60288,1,8,4
827,102.0,1998-08-20,35.82003,-75.5965,1,8,4
828,102.0,1998-08-21,35.82333,-75.5996,1,8,4
829,102.0,2000-04-06,34.73617,-76.68217,3,4,4
830,102.0,2000-04-10,34.71833,-76.673,3,4,4
831,102.0,2000-10-26,34.77027,-76.68582,3,10,4
832,102.0,2000-11-29,34.751,-76.67383,3,11,4
833,102.0,2001-02-14,34.72467,-76.6885,2,2,4
834,102.0,2001-12-05,34.78117,-76.68583,3,12,4
835,102.0,2003-03-17,34.70467,-76.68267,2,3,4
836,102.0,2003-04-16,34.70667,-76.67717,3,4,4
837,102.0,2003-11-16,34.77517,-76.686,3,11,4
838,102.0,2003-11-17,34.72683,-76.66767,3,11,4
839,102.0,2003-12-22,34.7155,-76.66467,3,12,4
840,102.0,2004-02-06,34.73133,-76.671,2,2,4
841,102.0,2004-03-16,34.72433,-76.66983,2,3,4
842,102.0,2006-05-22,34.71167,-76.6855,3,5,4
843,102.0,2006-05-25,34.80773,-76.68633,3,5,4
844,102.0,2007-11-04,34.75117,-76.66633,3,11,4
845,102.0,2011-01-20,34.731,-76.671,2,1,4
846,102.0,2011-11-19,34.73533,-76.6795,3,11,4
847,102.0,2012-03-15,34.738,-76.67233,2,3,4
848,103.0,1998-06-18,35.8,-75.6,3,6,4
849,103.0,1998-06-18,35.81667,-75.61333,3,6,4
850,103.0,1998-06-18,35.81862,-75.59735,3,6,4
851,103.0,1998-06-21,35.90293,-75.6384,3,6,4
852,103.0,1998-10-30,34.9845,-76.48876,3,10,4
853,103.0,1999-08-16,35.93668,-75.64523,1,8,4
854,103.0,1999-08-17,35.82203,-75.60405,1,8,4
855,103.0,2000-02-26,35.0894,-76.53455,2,2,4
