,Model,Zone1,Zone2,Zone3,Zone4,Total
88,Start Model Patch 2,2.542862759035152,1.9359761537863214,0.7754210733548664,1.5551851434625639,6.809445129638904
89,Start Model Patch 2,2.214129142034397,2.4396387380760025,2.5266126889546277,0.7339356913077328,7.914316260372759
90,Start Model Patch 2,1.483021123588458,2.067832177191744,2.2278478552779646,1.7883278839063188,7.567029039964486
91,Start Model Patch 2,1.195518714147254,0.759570551920559,0.4282257082001949,0.6310008557289064,3.0143158299969146
92,Start Model Patch 2,1.1275840835860453,1.7295993591006056,0.43847798793695564,0.5173176143937689,3.8129790450173755
93,Start Model Patch 2,1.072513570395337,0.9377166976285123,0.443980416046375,0.4954581833560249,2.949668867426249
94,Start Model Patch 2,2.1090138776903915,0.9616009761377012,0.39707770759875605,0.5758009607888235,4.043493522215672
95,Start Model Patch 2,1.527742820535928,1.142899795283965,0.44848299911545386,0.4947869705821945,3.613912585517541
96,Start Model Patch 2,0.8133886376981684,1.078100161072623,0.4729423602037119,0.5604039434138922,2.924835102388396
97,Start Model Patch 2,0.9005605584306081,0.8369970773545486,0.45203491826645925,0.5212804985907002,2.710873052642316
98,Start Model Patch 2,0.8576988222552216,0.9412255273945173,0.45457573703786014,0.5474042871348889,2.800904373822488
99,Start Model Patch 2,1.0837261468919765,1.1622991757271683,0.4497081778993939,0.4692662345366576,3.164999735055197
100,Start Model Patch 2,0.8977130239983566,1.1256496187940435,0.4495767807744363,0.46090397342484063,2.9338433969916773
101,Start Model Patch 2,1.6259357317774938,0.8311797302292606,0.463899279739686,0.49867863169437343,3.419693373440814
102,Start Model Patch 2,1.1404321050379866,1.1701958907858523,0.46458856221238237,0.5552137151013044,3.3304302731375257
103,Start Model Patch 2,1.060971157615055,0.7567391903431223,0.4567249974362638,0.45557165425826524,2.7300069996527063
104,Start Model Patch 2,1.9875650197441548,1.60352989725315,0.4308813335296862,0.6335941007951671,4.655570351322158
105,Start Model Patch 2,1.098970027950671,0.7692591926764702,0.4511383838789466,0.479444178606951,2.7988117831130386
106,Start Model Patch 2,1.5692146616607774,0.8602129605004594,0.43839934481759946,0.4707258668512843,3.3385528338301205
107,Start Model Patch 2,1.097591517386315,1.2235013814458255,0.44957723584507664,0.44163412441762745,3.2123042590948443
108,Start Model Patch 2,0.8271099060946071,1.3988800634346592,0.44033080431483057,0.4424628062709523,3.108783580115049
109,Start Model Patch 2,0.912706108148875,1.0284648657054327,0.46199197880243575,0.5603784606446096,2.963541413301353
110,Start Model Patch 2,1.048835625567321,1.030110794535436,0.4436557975349789,0.4460707858177459,2.968673003455482
111,Start Model Patch 2,1.0085585996119104,1.4425803254683145,0.4627667638777338,0.536850059446661,3.45075574840462
112,Start Model Patch 2,2.239885460436031,1.8595311228203188,0.5520961729129764,1.0376085235660317,5.689121279735358
113,Start Model Patch 2,1.525729149887121,0.7655190529008898,0.4514500624519573,0.5315335400845276,3.2742318053244954
114,Start Model Patch 2,1.887738604515622,0.8446756258969942,0.43700839455824203,0.6104245121560289,3.779847137126887
115,Start Model Patch 2,1.1035329645011034,1.8948305269505665,0.40718168458903736,0.5240152519518632,3.9295604279925707
116,Start Model Patch 2,1.1251864339527105,1.586996359809777,0.4285774296671898,0.6670521613894139,3.8078123848190906
117,Start Model Patch 2,1.3072587716128958,1.2228543352227526,0.4492515894270985,0.528747847425714,3.508112543688461
118,Start Model Patch 2,2.055154073941094,0.7418633364069409,0.42010006175180586,0.683098294599239,3.90021576669908
