,Zone1,Zone2,Zone3,Zone4
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0026431718061674008,0.0,0.0
45,0.001762114537444934,0.0052863436123348016,0.0,0.0
46,0.0052863436123348016,0.013215859030837005,0.0,0.0
47,0.013215859030837005,0.028193832599118944,0.0,0.0
48,0.02907488986784141,0.06255506607929516,0.0,0.0
49,0.06343612334801763,0.13656387665198239,0.0,0.0
50,0.13480176211453745,0.27224669603524226,0.0,0.0
51,0.2643171806167401,0.46343612334801765,0.0,0.0
52,0.4643171806167401,0.6722466960352423,0.0,0.0
53,0.6951541850220264,0.7920704845814978,0.0,0.0
54,0.8854625550660793,0.7841409691629956,0.0,0.0
55,0.9859030837004406,0.6607929515418502,0.0,0.0
56,1.0,0.5180616740088105,0.000881057268722467,0.0
57,0.905726872246696,0.39118942731277534,0.009691629955947136,0.001762114537444934
58,0.7330396475770925,0.28986784140969163,0.028193832599118944,0.010572687224669603
59,0.5788546255506608,0.21585903083700442,0.05638766519823789,0.03436123348017621
60,0.43788546255506605,0.16123348017621145,0.09515418502202644,0.07929515418502203
61,0.333920704845815,0.12599118942731277,0.15330396475770924,0.15506607929515417
62,0.24052863436123348,0.11629955947136564,0.22466960352422907,0.2687224669603524
