,Zone1,Zone2,Zone3,Zone4
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.001670843776106934,0.0,0.0
45,0.001670843776106934,0.005012531328320802,0.0,0.0
46,0.005012531328320802,0.011695906432748537,0.0,0.0
47,0.013366750208855471,0.025898078529657476,0.0,0.0
48,0.03007518796992481,0.059314954051796154,0.0,0.0
49,0.07017543859649122,0.12698412698412698,0.0,0.0
50,0.14536340852130325,0.24477861319966582,0.0,0.0
51,0.2857142857142857,0.4177109440267335,0.0,0.0
52,0.49958228905597324,0.5906432748538012,0.0,0.0
53,0.7410192147034252,0.7076023391812866,0.0,0.0
54,0.9197994987468672,0.7101086048454469,0.0,0.0
55,1.0,0.6641604010025063,0.0,0.0
56,0.9557226399331662,0.5764411027568922,0.000835421888053467,0.0
57,0.8111946532999165,0.47451963241436923,0.009189640768588136,0.001670843776106934
58,0.6516290726817042,0.379281537176274,0.026733500417710943,0.010025062656641603
59,0.5355054302422724,0.29156223893065997,0.05430242272347535,0.030910609857978277
60,0.4319131161236424,0.21553884711779447,0.08771929824561403,0.07518796992481203
61,0.3341687552213868,0.1545530492898914,0.13700918964076858,0.14619883040935672
62,0.26649958228905596,0.1161236424394319,0.2046783625730994,0.25647451963241436
