,Model,Zone1,Zone2,Zone3,Zone4,Total
21,start_p1_May1-10,1.211134741342874,2.3098559578363878,0.3459874853416373,0.9520843911311412,4.8190625756520395
22,start_p1_May1-10,1.115183226552576,2.2669631467307805,0.4064393210997422,0.728493322730421,4.51707901711352
23,start_p1_May1-10,1.1766851425994553,2.1073832378102724,0.38747851772174696,0.7075293123329214,4.379076210464396
24,start_p1_May1-10,1.1322163656306843,2.1978233788007207,0.43508304254225505,0.8144784230479833,4.579601210021643
25,start_p1_May1-10,1.1155648331632073,2.2509030528720477,0.43172560668246374,0.7302773720119959,4.528470864729714
26,start_p1_May1-10,1.348940759628643,2.133037586158764,0.41852134823690035,0.62159874571167,4.522098439735977
27,start_p1_May1-10,1.0317197324273168,2.242381493181177,0.35745915635366,0.8289326497619145,4.460493031724068
28,start_p1_May1-10,1.3953403087473997,2.3176859143463244,0.41744550835802785,0.9223192961193429,5.052791027571095
29,start_p1_May1-10,1.088605209520785,2.127370421601393,0.43646207631311645,0.6932649281672397,4.345702635602534
30,start_p1_May1-10,1.3066871470690056,2.2277749578122554,0.35180699536685084,0.7300150552478045,4.616284155495917
31,start_p1_May1-10,1.1859008129514461,2.3132285129874925,0.47932708405844476,0.8380906578452887,4.816547067842672
32,start_p1_May1-10,1.4882197839951,2.2038523947567676,0.4049508340679417,0.6349472047145955,4.731970217534405
33,start_p1_May1-10,1.3112034547922407,2.259659707751235,0.38507687401379204,0.7547487177278621,4.71068875428513
34,start_p1_May1-10,1.237126909858788,2.2210184890411986,0.41109620132155733,0.7954804308003901,4.664722031021935
35,start_p1_May1-10,1.4079534511596214,2.0850297248943943,0.3557691595338424,0.6532145814409759,4.501966917028834
36,start_p1_May1-10,1.214838863052271,2.2999382960645667,0.4211316968289276,0.777214190598598,4.713123046544363
37,start_p1_May1-10,1.1469481877069378,2.130064527195468,0.31344478442859436,0.7201216887194326,4.310579188050433
38,start_p1_May1-10,1.2746675825414906,2.2222342972802456,0.33777423298336534,0.8015878275155552,4.6362639403206565
39,start_p1_May1-10,1.0334956836286782,2.1956855265949407,0.4193505419356583,0.7071746957926333,4.35570644795191
40,start_p1_May1-10,1.0955797817733157,2.177352433266464,0.3635026683837373,0.7461759351141893,4.382610818537707
41,start_p1_May1-10,1.1229823368424248,2.2766759865806265,0.4457346834227697,0.8192870907242256,4.664680097570047
42,start_p1_May1-10,1.2104825796535357,2.1880240154844994,0.3895139295846713,0.770194671483699,4.5582151962064055
43,start_p1_May1-10,1.2886780741338444,2.2372801756658163,0.4585440265062952,0.7861490171709833,4.77065129347694
44,start_p1_May1-10,1.4186881625450167,2.26690955478148,0.38784394711461706,0.835767207769252,4.909208872210366
45,start_p1_May1-10,1.3023401250005127,2.236909129187635,0.4126458628021952,0.8994235611686447,4.851318678158988
46,start_p1_May1-10,1.012352447765421,2.1455037118123768,0.3976537655887452,0.6501778688211883,4.205687793987732
47,start_p1_May1-10,1.5296573422558761,2.2188445214988657,0.3215229114676719,1.2329050936970263,5.30292986891944
48,start_p1_May1-10,1.3403040250939686,2.2136101469055918,0.3992090416822475,0.6850866046983128,4.638209818380121
49,start_p1_May1-10,1.1711318090841072,2.2846648760427892,0.44524015073519796,0.8451910537310395,4.7462278895931345
50,start_p1_May1-10,1.3260435331403495,2.1849262335268063,0.39739272665409814,0.7363222387226191,4.644684732043873
51,start_p1_May1-10,1.153192578122308,2.2880565933223354,0.4333856793052331,0.7168254078872924,4.591460258637168
52,start_p1_May1-10,1.0354944993785644,2.184423705377472,0.4018164805618992,0.7540180140053646,4.375752699323301
53,start_p1_May1-10,1.3821179263830197,2.214428761518018,0.36388176348313445,0.8659511968023513,4.826379648186523
54,start_p1_May1-10,1.4780371107410126,2.13891525291068,0.3606777524070082,0.7766161394059726,4.754246255464673
55,start_p2_June1-10,1.8699459101519087,1.458952484762971,0.4659953729190792,0.578332777397208,4.373226545231167
56,start_p2_June1-10,2.00701514284822,1.661735767306937,0.3719105187553647,0.6596353034721142,4.700296732382635
57,start_p2_June1-10,2.1843171407672113,1.7773521818559062,0.39632989093807686,0.9288235760710143,5.286822789632208
58,start_p2_June1-10,1.594528244616079,2.3558954673868704,0.4947489886105867,0.8442590764563392,5.2894317770698756
59,start_p2_June1-10,1.591992493117901,2.2229973969244665,0.6425811590144687,0.8912134447341515,5.348784493790988
60,start_p2_June1-10,1.5938398312954971,1.9047461399480337,0.37565482104833114,0.9191310697948115,4.793371862086674
61,start_p2_June1-10,2.041715741456109,1.26076546095586,0.4853779652739991,0.5978125551480139,4.385671722833982
62,start_p2_June1-10,1.9116779794254768,2.0190702840000965,0.4379671939575526,0.8139263225392664,5.182641779922393
63,start_p2_June1-10,1.5938467628638542,2.4412971241920123,0.6175281257770657,1.0686370323049175,5.72130904513785
64,start_p2_June1-10,2.045592486737392,1.2904858919216207,0.5590823214030696,0.745291110497487,4.6404518105595685
65,start_p2_June1-10,1.5941869169333815,1.9922936245556413,0.3823574154155244,0.6480285325848223,4.61686648948937
66,start_p2_June1-10,1.9672856612921963,1.4598452521374716,0.5960892950072542,0.8228158943356562,4.846036102772579
67,start_p2_June1-10,1.906727892230669,1.0279762442649705,0.4594455560501349,0.7464589876401495,4.140608680185924
68,start_p2_June1-10,2.258957041353615,1.5241236191984764,0.39723078045436727,0.9844122131279629,5.164723654134422
69,start_p2_June1-10,1.5867277469736336,2.001047681100101,0.4322973352630434,1.1478292814815807,5.167902044818359
70,start_p2_June1-10,1.69662089887462,1.6871322669788535,0.3914354970794567,0.5732974851264212,4.348486148059352
71,start_p2_June1-10,1.5929372166514697,2.179140498977414,0.4390894302298537,0.7739236751038078,4.985090820962545
72,start_p2_June1-10,1.5931500193936987,2.186773146505599,0.4664391802892491,0.9493136184319995,5.195675964620547
73,start_p2_June1-10,1.6533352630042362,1.9937310728088642,0.4070986613433575,0.8041701488716596,4.858335146028118
74,start_p2_June1-10,1.5946896463370346,2.396183756048399,0.5043167114473761,0.9283578233115694,5.423547937144379
75,start_p2_June1-10,1.685993741871357,1.1125333712926233,0.37768149398043394,0.6888605493599593,3.8650691565043735
76,start_p2_June1-10,1.5935624659028913,2.0883365643519514,0.41549004442250387,0.8671557470472739,4.964544821724621
77,start_p2_June1-10,2.105851489854932,1.6921789072323337,0.39611010017029186,0.524479436463111,4.718619933720669
78,start_p2_June1-10,1.5937074934497129,1.7397812883662758,0.39701439469724076,0.7470418238147505,4.47754500032798
79,start_p2_June1-10,2.2068585666397325,1.172397515004428,0.40270927138639245,0.7213957730984307,4.503361126128984
80,start_p2_June1-10,2.1991814338855584,1.865196426528651,0.351775154895194,0.6715407078476995,5.087693723157104
81,start_p2_June1-10,2.06108026180852,1.4341819859165175,0.3587257574446253,0.6273831218975107,4.481371127067174
82,start_p2_June1-10,2.015923912607165,1.0390344612798672,0.4074174309976931,0.573944979437358,4.036320784322084
83,start_p2_June1-10,1.5944581790482308,2.0991829486870732,0.4162249982147856,0.9631849539331825,5.073051079883272
84,start_p2_June1-10,1.6517191171587728,2.0640061356625026,0.5736973379254287,0.8686842197087374,5.1581068104554415
85,start_p2_June1-10,2.012972375393532,1.4311332375674333,0.4010072012859255,0.5787139691939804,4.423826783440871
86,start_p2_June1-10,1.90801428598488,1.442737414110712,0.3349165338019127,0.5852932812468872,4.270961515144392
87,start_p2_June1-10,2.067893635041813,1.527170458742768,0.38971531714524593,0.7138843750399678,4.698663785969795
88,start_p2_June1-10,2.0114590125895133,1.5444852490769092,0.3324243398112299,0.6881942853078633,4.576562886785515
89,start_p2_June1-10,1.8414111646886648,0.9583677792961315,0.6605398566085737,1.0834677247579418,4.543786525351312
90,start_p2_June1-10,1.5935142666557345,2.2633847009980577,0.4727721430860375,0.9454411661416465,5.275112276881476
91,start_p2_June1-10,1.6304117600280275,1.6037939086445407,0.4559718244502081,0.7572545152193123,4.447432008342089
92,start_p2_June1-10,1.9489297770325456,1.2382951687149804,0.38310948456897553,0.6023470815299333,4.172681511846434
93,start_p2_June1-10,1.8985673987374796,1.5396562037243795,0.44387841616673457,0.8359675067138338,4.718069525342427
94,start_p2_June1-10,2.2302732507699914,1.1774055725984471,0.3484589367539115,0.8842054293597502,4.6403431894821
95,start_p2_June1-10,2.0212755081645857,1.5782411224755677,0.4421937420162812,0.6517866843598952,4.69349705701633
96,start_p2_June1-10,1.711960541555751,1.6507326190100062,0.5456233122496691,0.9322902032152739,4.8406066760307
97,start_p2_June1-10,1.8658637860142462,1.0159381244341288,0.46754234420792096,0.736112937974105,4.0854571926304
98,start_p2_June1-10,2.047554174074083,1.3700317950508696,0.3767752736171271,0.6522308254383526,4.446592068180433
99,start_p2_June1-10,2.1797217894207708,1.9347487578867766,0.33069553391571066,0.7826311095954679,5.227797190818726
100,start_p2_June1-10,1.5889344694598193,2.1803303211715477,0.4257944437097361,0.9627334698662094,5.157792704207313
101,start_p2_June1-10,1.5930942220221556,1.9690842094067416,0.4671854088013749,0.9289593560474126,4.958323196277685
102,start_p1_May21-31,1.3250157845682504,2.3427819901398292,0.3880470004352831,0.881508425387968,4.93735320053133
103,start_p1_May21-31,1.0796858822075623,2.2729097345564053,0.44748516083804685,0.7830860310550526,4.583166808657067
104,start_p1_May21-31,1.2068894665141205,2.250509309618769,0.35293402482974706,0.8370315674557113,4.647364368418348
105,start_p1_May21-31,1.2078825111921094,2.259025553330063,0.3314947229755685,0.734477704284883,4.532880491782624
106,start_p1_May21-31,1.3634005232099133,2.0921670779373778,0.31599976712293903,0.7297189715672526,4.501286339837483
107,start_p1_May21-31,1.2833203393621686,2.2194190706378505,0.38815631568720677,0.7589182959241395,4.649814021611365
108,start_p1_May21-31,1.1522068478939915,2.325886612542248,0.43095947694103975,0.8108554800163559,4.719908417393635
109,start_p1_May21-31,1.495049261031177,2.271938809574407,0.31250229750163716,0.9557930739910517,5.035283442098272
110,start_p1_May21-31,1.2088881795050694,2.363140229037933,0.40267208732452187,0.8418996585941579,4.816600154461682
111,start_p1_May21-31,1.2100482336335356,2.2181362291117037,0.38952542186002115,0.8284415490327044,4.646151433637964
112,start_p1_May21-31,1.8011912364516087,1.9863875369010113,0.4351855909187993,1.314732483455897,5.537496847727316
113,start_p1_May21-31,1.1509858883545943,2.200762899803037,0.3117923987680972,0.7730202654659156,4.436561452391644
114,start_p1_May21-31,1.2340704964823013,2.1886346195982607,0.34570923898887584,0.7420887775100937,4.510503132579531
115,start_p1_May21-31,1.4437014861548891,2.317082621166312,0.340264242435418,1.0144074714928388,5.115455821249458
116,start_p1_May21-31,1.433197820412204,2.3059111663454424,0.3601160081995723,0.7459409723530268,4.845165967310245
117,start_p1_May21-31,1.3410752422406944,2.033197659178689,0.3045811499490607,0.9393753298575422,4.618229381225986
118,start_p1_May21-31,1.5181989643643174,2.2571809233366955,0.34693207688717737,0.903039993842346,5.025351958430536
119,start_p1_May21-31,1.3562616308799345,2.269881835722207,0.33837811108902127,0.9402113450013323,4.904732922692495
120,start_p1_May21-31,1.2465306168207022,2.176368908632205,0.3179034923603651,0.8941706109574066,4.634973628770679
121,start_p1_May21-31,1.367785279765915,2.160716791847689,0.3818953188545755,0.6747135264934127,4.585110916961592
122,start_p1_May21-31,1.0651490349137303,2.2451362245353685,0.3228414149157597,0.7619748224257294,4.395101496790589
123,start_p1_May21-31,1.0711643269183206,2.166596483981131,0.34271591668409296,0.79662140209963,4.377098129683175
124,start_p1_May21-31,1.1416412858754579,2.252997043660299,0.5042131502049656,0.7130997876920012,4.611951267432723
125,start_p1_May21-31,1.4596121960909354,2.141961932837649,0.3789072611535886,0.7675639382403208,4.748045328322494
126,start_p1_May21-31,1.1315172575826922,2.2234066179804755,0.40588749340512204,0.761127379005603,4.521938747973893
127,start_p1_May21-31,1.5301434767243987,1.9640382910887453,0.46822458140908246,1.2768743111966805,5.239280660418907
128,start_p1_May21-31,1.1497701743249567,2.2200684458621733,0.45596787670413985,0.6460503856199314,4.471856882511201
129,start_p1_May21-31,1.2173926669460404,2.188858862178068,0.32053175160907604,0.8063295957794909,4.533112876512675
130,start_p1_May21-31,1.483406061261591,2.143860541593761,0.31804029890748664,1.036826701461781,4.98213360322462
131,start_p1_May21-31,1.1108809324736635,2.164289323168753,0.43708970229934857,0.7639698223600422,4.476229780301807
132,start_p1_May21-31,1.370730646955,2.2410259706412226,0.388842118876883,0.8103933600541005,4.810992096527206
133,start_p1_May21-31,1.2526724510636749,2.333954812034492,0.36346578733461604,0.9725957633002061,4.9226888137329885
134,start_p1_May21-31,1.1154083815818865,2.2228294159406214,0.42724208800458235,0.7902506703032289,4.555730555830319
135,start_p1_May21-31,1.3194642169539847,2.2136485885245145,0.36737181000690544,0.7922745158302951,4.692759131315699
136,start_p1_May21-31,1.351017411356563,2.2998824887159754,0.3890161072136247,0.8276571685927652,4.867573175878928
137,start_p1_May21-31,1.2157691006909517,2.2176211495407534,0.3543296192681723,0.8423984002630156,4.630118269762892
138,start_p1_May21-31,1.1828988673822185,2.292413378522495,0.45546023993832535,0.8656096209521049,4.796382106795143
139,start_p1_May21-31,1.5544088735772004,2.000912314382392,0.3718085119293287,1.2617701046727816,5.188899804561703
140,start_p1_May21-31,1.3852216291910653,2.120213159232017,0.31255944198882135,1.061648221139168,4.879642451551072
141,start_p1_May21-31,1.0483071240716806,2.16148419935618,0.4660352579312318,0.6527279293051522,4.328554510664245
142,start_p1_May21-31,1.373038737078263,1.9986260926163832,0.3431269820201749,1.0861743258388312,4.800966137553653
143,start_p1_May21-31,1.4048003343713094,2.1294710063650357,0.33010160829709306,1.0364706192650177,4.900843568298456
144,start_p1_May21-31,1.155617845653849,2.162995536859222,0.3328029355262959,0.7614593645652794,4.412875682604646
145,start_p1_May21-31,1.1278507018354007,2.237460098884326,0.45636188083159285,0.6407721295264838,4.462444811077804
146,start_p1_May21-31,1.0393301981010041,2.2565002302465103,0.36552962986166665,0.7706245318948927,4.431984590104074
147,start_p1_May21-31,1.330505693272746,2.320867276982108,0.36936427110511844,0.8395601982460664,4.860297439606039
148,start_p1_May21-31,1.0871604391902727,2.2271734109842947,0.38745681168699625,0.8614810527016412,4.563271714563205
149,start_p1_May21-31,1.3285691196221765,2.0136824681546286,0.39270054172510505,1.1551077581035998,4.89005988760551
150,start_p1_May21-31,1.5085756359676639,2.2186135999504715,0.352637290576186,0.8777007501834583,4.95752727667778
151,start_p1_May21-31,1.2245073408888596,2.1938084232624444,0.40304166819833487,0.7688671190074373,4.590224551357076
152,start_p1_May21-31,1.197688039556215,2.2011425285452537,0.3853014473980308,0.7693220079260669,4.553454023425567
153,start_p1_May21-31,1.1824284970804078,2.1511945990718733,0.3917268712072849,0.675979492368492,4.401329459728058
154,start_p1_May21-31,1.0432652649598966,2.1601295448986035,0.3919324802564201,0.6161925978249052,4.211519887939826
155,start_p1_May21-31,1.0271992780582329,2.176839665319967,0.3743278526835489,0.6346592422564082,4.213026038318157
156,start_p1_May21-31,1.2904413512865063,2.142811360857553,0.3634264855878475,0.8526530638733931,4.6493322616053
157,start_p1_May21-31,1.1616658457666762,2.2092061415617854,0.30394169543106186,1.0320828397714215,4.706896522530945
158,start_p1_May21-31,1.1977384770051624,2.13523719128358,0.37914905480886096,0.7470009044057496,4.4591256275033535
159,start_p1_May21-31,1.2048690771192168,2.272219912212029,0.49611712955926107,0.8187546236503125,4.7919607425408195
160,start_p1_May21-31,1.4007876555982852,2.151216285400134,0.31711257218509764,1.10954710903745,4.978663622220967
161,start_p1_May21-31,1.2684251816191305,2.2037462319463375,0.3477106744514396,0.7544083041824174,4.574290392199325
162,start_p1_May21-31,1.3809395458809077,2.209948720162232,0.3959678328398921,0.7065407142015591,4.693396813084591
163,start_p1_May21-31,1.0109503717960238,2.192538671204857,0.4327911788321446,0.5051175476685485,4.141397769501573
164,start_p1_May21-31,1.2383476817500938,2.2496452658197046,0.3432123179545251,0.8523299601062507,4.683535225630575
165,start_p1_May21-31,1.289862910334083,2.2675784873038354,0.37486485180766005,0.7283564324030893,4.660662681848668
166,start_p1_May21-31,1.1896724572006383,2.238325498311864,0.41156290158244363,0.8003214934905489,4.639882350585495
167,Environ,1.5218415757687964,1.8326751196275155,0.3114900222855099,0.8118902083003119,4.477896925982134
168,Environ,1.3700424670242346,1.1463753824522989,0.33047061882380874,0.793163548584636,3.6400520168849777
169,Environ,1.8320590080144203,2.202565092856809,0.3079749239298466,1.1247341303525449,5.46733315515362
170,Environ,2.1615957969845434,1.9301664316108027,0.31525049508781083,0.7514830251398747,5.158495748823031
171,Environ,1.4699524504553727,0.7085694974619087,0.35098017667560455,0.6930577634450895,3.2225598880379756
172,Environ,2.0212517673544963,1.5731021604394606,0.32799651975148875,0.6667836213241884,4.589134068869634
173,Environ,1.191017897108735,0.9228493695092033,0.34901823524811737,0.5888302144954507,3.0517157163615067
174,Environ,1.5756243330883286,0.6953609879954813,0.3308012882353051,0.7296181320149625,3.3314047413340773
175,Environ,2.116852340964288,1.4649241444027385,0.31454159163811535,0.6666155661388977,4.5629336431440395
176,Environ,1.6249805048252244,1.1199105077924092,0.3357644940005329,0.5658695034576928,3.646525010075859
177,Environ,1.564347457054743,1.1414264853352476,0.329789616865367,0.6395058150461542,3.675069374301512
178,Environ,1.6797874622188278,1.609008849980211,0.33147829299199494,0.5924767835125901,4.212751388703624
179,Environ,1.5953169466976695,1.9776861741819136,0.38461538461538436,0.5439282932204209,4.501546798715388
180,Environ,2.090692482809116,1.80601960241297,0.33594437622343826,0.7742743066774042,5.006930768122929
181,Environ,2.1056130649367377,0.9554964083455039,0.335092389043061,0.6193681718017549,4.015570034127057
182,Environ,1.3734505651161009,1.579752364241062,0.32167774624679657,0.7206726054943602,3.99555328109832
183,Environ,2.1359183658998178,2.4949977453622454,0.6736791532701912,1.3671581902387422,6.671753454770997
184,Environ,2.0752544826076744,2.0783250095938905,0.39722038043351654,0.9163487592987853,5.467148631933867
185,Environ,2.215054530745357,1.6561859378347397,0.305919303160903,0.7714072574556621,4.948567029196662
186,Environ,1.6920373037683487,2.5023032634745572,1.8962417253258341,2.008856481783729,8.099438774352468
187,Environ,1.8955465450024036,2.0419412406866804,0.32417717566760706,0.9328633945841996,5.19452835594089
188,Environ,1.2896903262242676,1.364928276963104,0.32693563970589856,0.6845647619416003,3.6661190048348704
189,Environ,1.5913979063797536,1.9922766837513497,0.5412161948052091,1.5684377343892257,5.693328519325538
190,Environ,1.6029114868098815,0.7985100297221265,0.33111925389758773,0.6290589313508217,3.361599701780417
191,Environ,2.1592298551108016,1.1882224411067235,0.31250701084079213,0.5351742290328507,4.195133536091168
192,Environ,2.1116217179835366,1.0817148094211484,0.3289696291070999,0.8192779725933395,4.341584129105124
193,Environ,2.204272617904392,2.2026511864704927,0.3849439753499143,1.068975303551942,5.860843083276741
194,Environ,1.6888248711801568,2.625318814322598,1.2406201190489983,1.629040236239758,7.183804040791511
195,Environ,2.0794436237185345,1.5188805854827239,0.3123532759803877,0.6745094177753154,4.585186902956962
196,Environ,1.8039054596130477,2.0847186389712595,0.9426735972812293,1.1769655272694777,6.008263223135014
197,Environ,1.516461048314946,2.245942785061651,0.3078471634080631,1.0139031136573238,5.084154110441983
198,Environ,1.7924186387142966,1.4436431727515522,0.33081652083955504,0.9675146782964789,4.534393010601883
199,Environ,1.5953169466976695,1.9776861741819136,0.38461538461538436,0.5439282932204209,4.501546798715388
200,Environ,2.0606276300912585,1.9816015071885538,0.3191669156523027,0.6823961174648642,5.043792170396979
201,Environ,2.008170624602677,1.9993512207783053,0.7650007771215822,1.5691757951028538,6.341698417605418
202,Environ,2.156659236884151,1.9312016420224591,0.378119936750205,0.7476119307671654,5.213592746423981
203,Environ,1.6961696308130434,1.8185646096880015,0.3198742491538169,0.9021463750741063,4.736754864728968
204,Environ,1.9857909218855359,1.0632185654517525,0.30907430795410235,0.9917611915656229,4.349844986857014
205,Environ,1.8723482153648245,1.349121372922927,0.35865586030025626,0.6294644435774506,4.209589892165458
206,Environ,1.965646693480978,1.0538791043734448,0.3190903009040232,0.7848282513230199,4.123444350081466
207,Environ,2.1714438578015356,1.8155934656675843,0.4719743351606341,1.1589469216365746,5.617958580266328
208,Environ,1.576313008298246,1.2741881710813028,0.34255688896607644,0.7584129856259814,3.9514710539716065
209,Environ,1.38252720364609,1.089587181580473,0.3238490212982126,0.5615861375787752,3.3575495441035508
210,Environ,1.6689923284675439,0.9806866128663942,0.325112528524307,0.6935048240222009,3.668296293880446
211,Environ,1.4310318089302465,1.5882323625625707,0.3618922744294503,0.7675226698654691,4.148679115787736
212,Environ,1.567102713425925,1.614249081726809,0.3277282062899733,0.8690297180501951,4.378109719492903
213,Environ,2.141572452643777,1.8033687441666835,0.3469992989398018,0.8671642958701492,5.159104791620412
214,Environ,2.1181822562436268,2.594153581398939,0.7832721444860838,1.296989070103205,6.792597052231855
215,Environ,1.4542715688228738,1.754852799920418,0.3103039529615935,0.6699236024177005,4.189351924122586
216,Environ,1.011252783911224,0.7308081213902857,0.3553152535387947,0.49617360465879307,2.593549763499097
217,Environ,1.7668699130960206,2.0004203053272733,0.4050802505078832,0.7147655418708901,4.887136010802068
218,Environ,1.432213439995978,1.9748863469964408,0.31569077305260607,0.9025524932375069,4.625343053282531
219,Environ,1.6195588057950494,1.9584177091065558,0.30806976744199754,0.7381391623771367,4.62418544472074
220,Environ,2.1112046079295106,2.007349755826904,0.3028202334808493,0.961302054242491,5.3826766514797555
221,Environ,1.4833139253669343,1.1978426210356212,0.31958758888624633,0.8342645290089917,3.835008664297794
222,Environ,2.17855425815578,1.3882042232733434,0.3115554663681926,0.5822838508098478,4.460597798607164
223,Environ,1.2313703946175503,0.9703778261323315,0.3324872837635706,0.5457548339752747,3.079990338488727
224,Environ,2.301713606435297,2.0383383754557514,1.1042794010133543,2.072536537630892,7.516867920535295
225,Environ,1.4430062903115222,2.037591769943078,0.309682366949762,0.7197810506526024,4.510061477856965
226,Environ,2.161234097007579,1.7159897250837932,0.29343193067775564,0.7979370584889984,4.968592811258127
227,Environ,1.5532359792514638,1.0242890394360495,0.32007201921026396,0.7027346432659242,3.6003316811637016
228,Environ,1.3685766895698748,1.1050696525198553,0.344211604564443,0.5674691088169178,3.385327055471091
229,Environ,1.6539832241984749,2.018936276831387,1.7854697385373877,0.5432739928413559,6.001663232408606
230,Environ,1.9334209873452273,2.595575530613742,1.1008013294411245,1.496086136674615,7.125883984074709
231,Environ,1.9973098851613862,1.8772135906658924,0.31658490364948827,0.6846875340210427,4.87579591349781
232,Environ,1.7157592873018983,0.74816588392202,0.3185606668040063,0.8187007834087616,3.6011866214366863
233,Environ,1.7343174054307122,2.8103098417702292,1.1210769653020185,1.808713480093803,7.474417692596763
234,Environ,2.1428800777024306,1.8373460410601443,0.31029814057083366,0.7414158838572621,5.0319401431906705
235,Environ,2.0268934617025667,2.213838335580686,0.46608753115729246,1.354470336864465,6.061289665305011
236,Environ,1.3655549856747138,2.034584148707428,0.43556481442422335,1.5476076415351696,5.383311590341535
237,Environ,2.088787073132166,1.1602868276422176,0.3370909487557157,0.8693947529699098,4.455559602500009
238,Environ,1.5638800290641874,1.6264241570787994,0.3111878067627835,0.8018282774268513,4.303320270332621
239,Environ,1.952706281629865,2.2272488468394083,0.9355063132168114,1.2109228305198945,6.3263842722059795
240,Environ,2.1321549592356983,0.7516196548863455,0.3194137469891443,0.6571643317415408,3.8603526928527288
241,Environ,2.073741377910141,2.064472606083369,0.34250986482742535,0.7425184501839902,5.223242299004926
242,Environ,1.661103360990672,1.8622471209701683,0.320766805133045,0.7880230827845089,4.632140369878394
243,Environ,1.8195913874752783,1.5261943849326172,0.3337948411960457,0.5254078159692861,4.204988429573227
244,Environ,1.76344192460871,0.7155845670279285,0.3392987193918166,0.8143504846858998,3.6326756957143553
245,Environ,2.2012107558615535,1.4396529053474239,0.3113056984865284,0.6265365522108329,4.578705911906339
246,Environ,2.232311973694474,0.7604489265683508,0.46613748104019326,0.7998470283600999,4.258745409663118
247,Environ,1.9643186951877685,2.089348700478292,0.3241637730201935,0.8508796300489857,5.228710798735239
248,Environ,1.546047690499957,1.6151554684177134,0.32023467807899836,0.7206980808729184,4.202135917869588
249,Environ,1.6092219719157848,1.8573114266559172,0.30687979813117,0.6973967647846165,4.470809961487489
250,Environ,2.5613587883907507,2.8837811457205755,0.38474252215797317,0.5436936504070055,6.373576106676305
251,Environ,2.177273182043877,1.3160322737189238,0.5752396393168334,1.0213682116189708,5.089913306698605
252,Environ,2.172842424780429,1.7154372612255757,0.30796695617038483,0.7071089550973916,4.903355597273781
253,Environ,1.6935403928558685,1.9181054475315584,0.35480478716733305,0.9226622913957543,4.889112918950515
254,Environ,1.7458115619671644,2.0542702769628103,0.31987148523698844,1.1438143249673924,5.263767649134356
255,Environ,1.6746914712646246,2.348860526849741,0.3845417399167194,0.5438171720030766,4.951910910034162
256,Environ,1.7863335846286637,0.9703847298223514,0.3387777111733002,0.49469136622559834,3.590187391849913
257,Environ,2.180330176353023,1.5311633050523348,0.335841195497968,0.8227691605392767,4.870103837442603
258,Environ,2.0557005037957423,0.7279401938016029,0.31979309444162546,0.7894126558652126,3.8928464479041835
259,Environ,2.6775833475540307,2.4260754899543038,0.4844943774269901,0.543077762904483,6.131230977839807
260,Environ,1.773981278679742,1.6662275995228357,0.34991991625705576,1.0225216348651371,4.812650429324771
261,Environ,1.7953427360656342,1.9596869800906378,0.6302470871329164,1.7233834141888915,6.1086602174780795
