,Zone1,Zone2,Zone3,Zone4
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0
46,0.0006261740763932373,0.0,0.0,0.0
47,0.0031308703819661866,0.0,0.0,0.0
48,0.007514088916718848,0.0,0.0,0.0
49,0.01878522229179712,0.0,0.0,0.0
50,0.043832185347526614,0.0,0.0,0.0
51,0.09016906700062617,0.0,0.0,0.0
52,0.18659987476518472,0.0,0.0,0.0
53,0.3625547902316844,0.0,0.0,0.0
54,0.6192861615529117,0.0,0.0,0.0
55,0.8597370068879149,0.0,0.0,0.0
56,1.0,0.0006261740763932373,0.0,0.0
57,0.926111458985598,0.01628052598622417,0.0012523481527864746,0.0
58,0.7144646211646838,0.047589229805886035,0.006261740763932373,0.001878522229179712
59,0.5128365685660614,0.09893550407013149,0.01628052598622417,0.007514088916718848
60,0.3487789605510332,0.1959924859110833,0.031934877896055106,0.020037570444583593
61,0.23418910457107076,0.3725735754539762,0.05385097056981841,0.045084533500313086
62,0.16030056355666875,0.6073888541014402,0.09204758922980588,0.08390732623669381
63,0.11208515967438948,0.7608015028177834,0.13149655604257984,0.15466499686912963
64,0.07451471509079524,0.778334376956794,0.17031934877896054,0.2429555416405761
