,Zone1,Zone2,Zone3,Zone4
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0009633911368015414,0.0,0.0
44,0.0,0.002890173410404624,0.0,0.0
45,0.0,0.009633911368015413,0.0,0.0
46,0.0,0.023121387283236993,0.0,0.0
47,0.0,0.05202312138728324,0.0,0.0
48,0.0,0.11464354527938343,0.0,0.0
49,0.0,0.24373795761078998,0.0,0.0
50,0.0,0.4556840077071291,0.0,0.0
51,0.0,0.7447013487475915,0.0,0.0
52,0.0009633911368015414,1.0,0.0,0.0
53,0.005780346820809248,0.8265895953757225,0.0,0.0
54,0.016377649325626204,0.74373795761079,0.0,0.0
55,0.031791907514450865,0.630057803468208,0.0,0.0
56,0.052986512524084775,0.5269749518304432,0.0,0.0
57,0.07996146435452794,0.4325626204238921,0.005780346820809248,0.0009633911368015414
58,0.11946050096339114,0.3516377649325626,0.012524084778420038,0.0038535645472061657
59,0.174373795761079,0.279383429672447,0.02023121387283237,0.011560693641618497
60,0.25626204238921,0.21965317919075145,0.028901734104046242,0.022157996146435453
61,0.3400770712909441,0.1724470134874759,0.03564547206165703,0.03371868978805395
62,0.4421965317919075,0.12909441233140656,0.049132947976878616,0.05009633911368015
63,0.5375722543352601,0.1001926782273603,0.06936416184971098,0.06840077071290944
