,Zone1,Zone2,Zone3,Zone4
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.002626970227670753,0.0,0.0
52,0.0,0.00788091068301226,0.0,0.0
53,0.0,0.016637478108581436,0.0,0.0
54,0.0,0.04115586690017513,0.0,0.0
55,0.0,0.09369527145359019,0.0,0.0
56,0.0008756567425569177,0.18563922942206654,0.0,0.0
57,0.0035026269702276708,0.35989492119089317,0.0008756567425569177,0.0
58,0.008756567425569177,0.617338003502627,0.0017513134851138354,0.0008756567425569177
59,0.01838879159369527,0.8441330998248686,0.006129597197898424,0.002626970227670753
60,0.03327495621716287,1.0,0.014010507880910683,0.00788091068301226
61,0.05604203152364273,0.9597197898423818,0.02626970227670753,0.01838879159369527
62,0.07793345008756568,0.7950963222416813,0.047285464098073555,0.03677758318739054
63,0.11558669001751314,0.5989492119089317,0.07705779334500876,0.06654991243432574
64,0.1733800350262697,0.4080560420315236,0.11821366024518389,0.11821366024518389
65,0.22416812609457093,0.27495621716287216,0.12521891418563924,0.266199649737303
