,Zone1,Zone2,Zone3,Zone4
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.003575685339690107,0.0,0.0
45,0.0011918951132300357,0.009535160905840286,0.0,0.0
46,0.007151370679380214,0.01907032181168057,0.0,0.0
47,0.02026221692491061,0.04410011918951132,0.0,0.0
48,0.04410011918951132,0.09773539928486293,0.0,0.0
49,0.09654350417163289,0.2061978545887962,0.0,0.0
50,0.2061978545887962,0.4028605482717521,0.0,0.0
51,0.4266984505363528,0.6758045292014303,0.0,0.0
52,0.7711561382598331,1.0,0.0,0.0
53,0.8367103694874851,0.8712753277711561,0.0,0.0
54,0.9368295589988082,0.766388557806913,0.0,0.0
55,0.9761620977353993,0.6436233611442194,0.0,0.0
56,0.9427890345649583,0.5208581644815257,0.0,0.0
57,0.8557806912991657,0.42908224076281287,0.0059594755661501785,0.0011918951132300357
58,0.735399284862932,0.3420738974970203,0.017878426698450536,0.004767580452920143
59,0.600715137067938,0.2693682955899881,0.028605482717520857,0.014302741358760428
60,0.4731823599523242,0.21215733015494637,0.04052443384982122,0.029797377830750895
61,0.36471990464839094,0.16448152562574495,0.05601907032181168,0.04529201430274136
62,0.27771156138259834,0.133492252681764,0.07508939213349225,0.0631704410011919
